State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Muzaffarnagar,Khatauli,Carrot,Carrot,FAQ,17/02/2025,800,1200,1000
"Uttar Pradesh",Muzaffarnagar,Khatauli,"Indian Beans (Seam)","Indian Beans (Seam)",FAQ,17/02/2025,1200,1600,1400
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Banana - Green","Banana - Green",FAQ,17/02/2025,1800,2000,1850
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,17/02/2025,8000,8300,8150
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1500,1700,1600
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Capsicum,Capsicum,FAQ,17/02/2025,1800,2000,1900
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,FAQ,17/02/2025,500,650,580
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,2300,2500,2400
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Field Pea","Field Pea",FAQ,17/02/2025,1550,1700,1600
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,FAQ,17/02/2025,11800,12200,12000
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,17/02/2025,9800,10250,10050
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,FAQ,17/02/2025,3200,3700,3500
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,FAQ,17/02/2025,5700,6000,5800
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,"Masur Dal","Masur Dal",FAQ,17/02/2025,7900,8200,8050
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Potato,Desi,FAQ,17/02/2025,900,1150,1000
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,17/02/2025,2950,3050,3000
"Uttar Pradesh",Pillibhit,Pilibhit,Cabbage,Cabbage,FAQ,17/02/2025,760,850,805
"Uttar Pradesh",Pillibhit,Pilibhit,Cauliflower,Local,FAQ,17/02/2025,770,850,810
"Uttar Pradesh",Pillibhit,Pilibhit,Lemon,Lemon,FAQ,17/02/2025,5750,5840,5795
"Uttar Pradesh",Pillibhit,Pilibhit,Potato,Potato,FAQ,17/02/2025,820,900,860
"Uttar Pradesh",Pillibhit,Pilibhit,Rice,Coarse,FAQ,17/02/2025,3250,3340,3290
"Uttar Pradesh",Pillibhit,Puranpur,Apple,Delicious,Medium,17/02/2025,7720,7795,7755
"Uttar Pradesh",Pillibhit,Puranpur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2250,2350,2300
"Uttar Pradesh",Pillibhit,Puranpur,Papaya,Papaya,Medium,17/02/2025,2550,2640,2590
"Uttar Pradesh",Pratapgarh,Pratapgarh,Brinjal,Brinjal,FAQ,17/02/2025,1000,1200,1100
"Uttar Pradesh",Pratapgarh,Pratapgarh,Cauliflower,Cauliflower,FAQ,17/02/2025,600,650,630
"Uttar Pradesh",Pratapgarh,Pratapgarh,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,3300,3500,3400
"Uttar Pradesh",Pratapgarh,Pratapgarh,Pomegranate,Pomogranate,Medium,17/02/2025,7800,8000,7900
"Uttar Pradesh",Pratapgarh,Pratapgarh,Raddish,Raddish,FAQ,17/02/2025,650,750,700
"Uttar Pradesh",Prayagraj,Ajuha,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1500,1620,1560
"Uttar Pradesh",Prayagraj,Ajuha,Tomato,Deshi,FAQ,17/02/2025,900,1040,970
"Uttar Pradesh",Prayagraj,Allahabad,Capsicum,Capsicum,FAQ,17/02/2025,3000,3100,3080
"Uttar Pradesh",Prayagraj,Allahabad,Grapes,Green,Medium,17/02/2025,6000,6100,6080
"Uttar Pradesh",Prayagraj,Allahabad,"Green Chilli","Green Chilly",FAQ,17/02/2025,2685,2800,2720
"Uttar Pradesh",Prayagraj,Allahabad,Potato,Chandermukhi,FAQ,17/02/2025,1000,1085,1030
"Uttar Pradesh",Prayagraj,Allahabad,Tomato,Hybrid,FAQ,17/02/2025,920,1020,960
"Uttar Pradesh",Prayagraj,Jasra,Potato,Desi,FAQ,17/02/2025,920,1050,990
"Uttar Pradesh",Prayagraj,Jasra,Tomato,Deshi,FAQ,17/02/2025,800,940,880
"Uttar Pradesh",Prayagraj,Lediyari,Rice,Common,FAQ,17/02/2025,2600,2700,2650
"Uttar Pradesh",Raebarelli,Bachranwa,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2300,2400,2310
"Uttar Pradesh",Raebarelli,Jayas,Onion,Red,Non-FAQ,17/02/2025,2000,2100,2050
"Uttar Pradesh",Raebarelli,Jayas,Wheat,Dara,FAQ,17/02/2025,2800,2850,2830
"Uttar Pradesh",Raebarelli,Lalganj,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/02/2025,12150,12165,12160
"Uttar Pradesh",Raebarelli,Lalganj,Carrot,Pusakesar,FAQ,17/02/2025,950,1050,1015
"Uttar Pradesh",Raebarelli,Lalganj,"Green Peas","Green Peas",FAQ,17/02/2025,1500,1600,1550
"Uttar Pradesh",Raebarelli,Lalganj,"Jack Fruit","Jack Fruit",Medium,17/02/2025,2350,2450,2400
"Uttar Pradesh",Raebarelli,Lalganj,Potato,Desi,FAQ,17/02/2025,950,1000,975
"Uttar Pradesh",Raebarelli,Raibareilly,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,7850,7950,7900
"Uttar Pradesh",Raebarelli,Raibareilly,Carrot,Carrot,FAQ,17/02/2025,950,1025,1000
"Uttar Pradesh",Raebarelli,Raibareilly,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,2100,2250,2200
"Uttar Pradesh",Raebarelli,Raibareilly,"Jack Fruit","Jack Fruit",Medium,17/02/2025,2600,2700,2650
"Uttar Pradesh",Raebarelli,Raibareilly,Orange,Nagpuri,Medium,17/02/2025,4150,4200,4180
"Uttar Pradesh",Raebarelli,Raibareilly,Rice,Common,FAQ,17/02/2025,3150,3170,3160
"Uttar Pradesh",Raebarelli,Raibareilly,Spinach,Spinach,FAQ,17/02/2025,800,850,825
"Uttar Pradesh",Raebarelli,Salon,Paddy(Dhan)(Common),Common,Non-FAQ,17/02/2025,2300,2320,2300
"Uttar Pradesh",Raebarelli,Salon,Wheat,Dara,Non-FAQ,17/02/2025,2875,2890,2880
"Uttar Pradesh",Rampur,Rampur,Cauliflower,Cauliflower,FAQ,17/02/2025,550,650,600
"Uttar Pradesh",Rampur,Rampur,Papaya,Papaya,Medium,17/02/2025,2550,2650,2600
"Uttar Pradesh",Rampur,Rampur,Wheat,Dara,FAQ,17/02/2025,2880,2960,2930
"Uttar Pradesh",Rampur,Tanda(Rampur),Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,900,940,920
"Uttar Pradesh",Saharanpur,Gangoh,Potato,Desi,FAQ,17/02/2025,1000,1200,1100
"Uttar Pradesh",Saharanpur,Gangoh,Raddish,Raddish,FAQ,17/02/2025,500,700,600
"Uttar Pradesh",Saharanpur,Rampurmaniharan,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,5100,5300,5200
"Uttar Pradesh",Saharanpur,Saharanpur,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3200,3600,3400
"Uttar Pradesh",Saharanpur,Saharanpur,Guava,Guava,Medium,17/02/2025,2800,3200,3000
"Uttar Pradesh",Saharanpur,Saharanpur,Maize,Yellow,FAQ,17/02/2025,2520,2800,2670
"Uttar Pradesh",Saharanpur,Saharanpur,Tomato,Hybrid,FAQ,17/02/2025,880,1200,1040
"Uttar Pradesh",Sambhal,Muradabad,Brinjal,Round/Long,FAQ,17/02/2025,1200,1260,1230
"Uttar Pradesh",Sambhal,Muradabad,"Green Chilli","Green Chilly",FAQ,17/02/2025,2620,2700,2660
"Uttar Pradesh",Sambhal,Muradabad,Gur(Jaggery),Pathari,FAQ,17/02/2025,3720,3820,3770
"Uttar Pradesh",Sambhal,Muradabad,Papaya,Papaya,Medium,17/02/2025,2500,2600,2550
"Uttar Pradesh",Sambhal,Muradabad,Wheat,Hybrid,FAQ,17/02/2025,2900,2960,2930
"Uttar Pradesh",Sambhal,Sambhal,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,700,800,750
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,1200,1300,1250
"Uttar Pradesh",Shahjahanpur,Puwaha,Cauliflower,Cauliflower,FAQ,17/02/2025,700,900,800
"Uttar Pradesh",Shahjahanpur,Puwaha,Onion,Red,FAQ,17/02/2025,2275,2475,2375
"Uttar Pradesh",Shahjahanpur,Puwaha,Potato,Desi,Non-FAQ,17/02/2025,680,880,780
"Uttar Pradesh",Shahjahanpur,Shahjahanpur,Banana,"Banana - Ripe",Medium,17/02/2025,2580,2700,2640
"Uttar Pradesh",Shahjahanpur,Tilhar,Brinjal,Round/Long,FAQ,17/02/2025,1340,1440,1390
"Uttar Pradesh",Shahjahanpur,Tilhar,Cauliflower,Cauliflower,FAQ,17/02/2025,760,860,810
"Uttar Pradesh",Shahjahanpur,Tilhar,Onion,Red,Non-FAQ,17/02/2025,2120,2220,2170
"Uttar Pradesh",Shahjahanpur,Tilhar,Paddy(Dhan)(Common),Common,Non-FAQ,17/02/2025,1950,2000,1950
"Uttar Pradesh",Shamli,Kairana,Brinjal,Round/Long,FAQ,17/02/2025,700,800,750
"Uttar Pradesh",Shamli,Kairana,Cabbage,Cabbage,FAQ,17/02/2025,500,600,550
"Uttar Pradesh",Shamli,Kairana,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3300,3400,3350
"Uttar Pradesh",Shamli,Khandhla,Brinjal,Round/Long,FAQ,17/02/2025,650,700,675
"Uttar Pradesh",Shamli,Khandhla,"Green Chilli","Green Chilly",FAQ,17/02/2025,2700,2800,2750
"Uttar Pradesh",Shamli,Khandhla,Onion,Red,Non-FAQ,17/02/2025,1700,1800,1750
"Uttar Pradesh",Shamli,Khandhla,Tomato,Deshi,Non-FAQ,17/02/2025,2400,2500,2450
"Uttar Pradesh",Shamli,Shamli,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3400,3500,3450
"Uttar Pradesh",Shamli,Shamli,Mustard,"Lohi Black",FAQ,17/02/2025,6020,6080,6050
"Uttar Pradesh",Shamli,Shamli,Onion,Red,Non-FAQ,17/02/2025,2000,2200,2100
"Uttar Pradesh",Shamli,Shamli,Papaya,Papaya,Medium,17/02/2025,3050,3150,3100
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,Non-FAQ,17/02/2025,750,950,850
"Uttar Pradesh",Shamli,Shamli,Raddish,Raddish,FAQ,17/02/2025,450,540,490
"Uttar Pradesh",Shravasti,Payagpur,Onion,Red,FAQ,17/02/2025,3000,3400,3200
"Uttar Pradesh","Siddharth Nagar",Naugarh,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3520,3590,3580
"Uttar Pradesh","Siddharth Nagar",Naugarh,Orange,Nagpuri,Medium,17/02/2025,3620,3660,3650
"Uttar Pradesh","Siddharth Nagar",Naugarh,Rice,III,FAQ,17/02/2025,3240,3260,3250
"Uttar Pradesh","Siddharth Nagar",Sahiyapur,"Green Chilli","Green Chilly",FAQ,17/02/2025,1850,1950,1900
"Uttar Pradesh",Sitapur,Mehmoodabad,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,7780,7900,7840
"Uttar Pradesh",Sitapur,Mehmoodabad,Banana,"Banana - Ripe",Medium,17/02/2025,2700,2810,2750
"Uttar Pradesh",Sitapur,Mehmoodabad,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3715,3770,3740
"Uttar Pradesh",Sitapur,Mehmoodabad,Lemon,Lemon,FAQ,17/02/2025,5770,5890,5820
"Uttar Pradesh",Sitapur,Mehmoodabad,Tomato,Hybrid,FAQ,17/02/2025,770,820,790
"Uttar Pradesh",Sitapur,Sitapur,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,7650,8000,7855
"Uttar Pradesh",Sitapur,Sitapur,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/02/2025,12400,13400,13140
"Uttar Pradesh",Sitapur,Sitapur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,17/02/2025,7380,7550,7475
"Uttar Pradesh",Sitapur,Sitapur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,17/02/2025,6400,6800,6735
"Uttar Pradesh",Sitapur,Sitapur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2030,2230,2190
"Uttar Pradesh",Sitapur,Viswan,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/02/2025,13040,13140,13090
"Uttar Pradesh",Sitapur,Viswan,Brinjal,Round/Long,FAQ,17/02/2025,1560,1600,1580
"Uttar Pradesh",Sitapur,Viswan,"Green Chilli","Green Chilly",FAQ,17/02/2025,2495,2535,2515
"Uttar Pradesh",Sitapur,Viswan,Gur(Jaggery),Yellow,FAQ,17/02/2025,3750,3800,3775
"Uttar Pradesh",Sitapur,Viswan,Tomato,Hybrid,FAQ,17/02/2025,790,830,810
"Uttar Pradesh",Sonbhadra,Robertsganj,"Green Chilli","Green Chilly",FAQ,17/02/2025,2260,2450,2380
"Uttar Pradesh",Sonbhadra,Robertsganj,Pomegranate,Pomogranate,Medium,17/02/2025,7460,7650,7580
"Uttar Pradesh",Sonbhadra,Robertsganj,Rice,III,FAQ,17/02/2025,3165,3340,3250
"Uttar Pradesh",Unnao,Purwa,Cabbage,Cabbage,FAQ,17/02/2025,950,1050,1000
"Uttar Pradesh",Unnao,Purwa,Garlic,Desi,FAQ,17/02/2025,13975,14225,14160
"Uttar Pradesh",Unnao,Unnao,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,17/02/2025,8500,8600,8550
"Uttar Pradesh",Unnao,Unnao,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,17/02/2025,7375,7450,7400
"Uttar Pradesh",Unnao,Unnao,Cabbage,Cabbage,FAQ,17/02/2025,940,1025,985
"Uttar Pradesh",Unnao,Unnao,Carrot,Carrot,FAQ,17/02/2025,1000,1125,1050
"Uttar Pradesh",Unnao,Unnao,Raddish,Raddish,FAQ,17/02/2025,775,850,810
"Uttar Pradesh",Unnao,Unnao,Rice,Common,FAQ,17/02/2025,3140,3200,3170
"Uttar Pradesh",Varanasi,Varanasi,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3040,3150,3070
"Uttar Pradesh",Varanasi,Varanasi,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,17/02/2025,9925,10100,10000
"Uttar Pradesh",Varanasi,Varanasi,"Peas cod","Peas cod",FAQ,17/02/2025,1550,1650,1620
"Uttar Pradesh",Varanasi,Varanasi,Spinach,Spinach,FAQ,17/02/2025,635,715,670
Uttrakhand,Dehradoon,Rishikesh,Apple,Other,Small,17/02/2025,5400,12000,6500
Uttrakhand,Dehradoon,Rishikesh,Onion,Other,FAQ,17/02/2025,2400,3000,2600
Uttrakhand,Dehradoon,Rishikesh,Pumpkin,Other,FAQ,17/02/2025,800,1200,1000
Uttrakhand,Dehradoon,Vikasnagar,"French Beans (Frasbean)",Other,FAQ,17/02/2025,1200,2000,2000
Uttrakhand,Dehradoon,Vikasnagar,Pumpkin,Other,FAQ,17/02/2025,500,600,600
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Apple,"Kasmir/Shimla - II",Small,17/02/2025,2500,3000,2800
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Grapes,Other,Medium,17/02/2025,3200,4000,3800
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Grapes,Other,Small,17/02/2025,3000,3500,3200
Uttrakhand,"Garhwal (Pauri)",Kotadwara,Tomato,Tomato,FAQ,17/02/2025,1500,1800,1600
Uttrakhand,Haridwar,"Haridwar Union",Ginger(Green),Other,FAQ,17/02/2025,3500,4000,3800
Uttrakhand,Haridwar,"Haridwar Union",Grapes,Other,Medium,17/02/2025,6000,7000,6600
Uttrakhand,Haridwar,"Haridwar Union",Tomato,Deshi,FAQ,17/02/2025,800,1000,900
Uttrakhand,Haridwar,Roorkee,Onion,Other,FAQ,17/02/2025,2000,4000,3000
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,17/02/2025,800,1000,900
Uttrakhand,Haridwar,Roorkee,Pumpkin,Other,FAQ,17/02/2025,300,700,500
Uttrakhand,Nanital,Haldwani,"Bottle gourd",Other,FAQ,17/02/2025,1200,1500,1400
Uttrakhand,Nanital,Haldwani,Onion,Other,FAQ,17/02/2025,2000,2500,2200
Uttrakhand,UdhamSinghNagar,Bazpur,"Green Peas",Other,FAQ,17/02/2025,1000,1300,1227
Uttrakhand,UdhamSinghNagar,Bazpur,Rice,Common,FAQ,17/02/2025,3565,3565,3565
Uttrakhand,UdhamSinghNagar,Gadarpur,Rice,Other,FAQ,17/02/2025,3140,5350,4010
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Cucumbar(Kheera),Other,FAQ,17/02/2025,1100,1300,1200
Uttrakhand,UdhamSinghNagar,Kashipur,Beans,Other,FAQ,17/02/2025,2000,2000,2000
Uttrakhand,UdhamSinghNagar,Kashipur,Brinjal,Other,FAQ,17/02/2025,1000,1000,1000
Uttrakhand,UdhamSinghNagar,Kashipur,Cauliflower,Other,FAQ,17/02/2025,400,600,500
Uttrakhand,UdhamSinghNagar,Khateema,Brinjal,Other,FAQ,17/02/2025,600,800,700
"West Bengal",Bankura,"Bankura Sadar",Brinjal,Round/Long,FAQ,17/02/2025,1450,1650,1600
"West Bengal",Bankura,"Indus(Bankura Sadar)",Rice,Fine,FAQ,17/02/2025,4550,4650,4600
"West Bengal",Bankura,Khatra,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,900,1200,1000
"West Bengal",Bankura,Khatra,Wheat,Sonalika,Non-FAQ,17/02/2025,2700,3000,2800
"West Bengal",Birbhum,Bolpur,Rice,Common,FAQ,17/02/2025,3450,3550,3500
"West Bengal",Birbhum,Bolpur,Wheat,Sonalika,FAQ,17/02/2025,2600,2800,2700
"West Bengal",Birbhum,Rampurhat,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2300,2320,2310
"West Bengal",Birbhum,Sainthia,Brinjal,Brinjal,FAQ,17/02/2025,1200,1400,1300
"West Bengal",Birbhum,Sainthia,Potato,Jyoti,FAQ,17/02/2025,850,900,875
"West Bengal",Coochbehar,Baxirhat,Cabbage,Cabbage,FAQ,17/02/2025,650,725,675
"West Bengal",Coochbehar,Baxirhat,Cauliflower,Cauliflower,FAQ,17/02/2025,750,825,800
"West Bengal",Coochbehar,Coochbehar,Brinjal,Round,FAQ,17/02/2025,1000,1100,1050
"West Bengal",Coochbehar,Coochbehar,Potato,Other,FAQ,17/02/2025,950,1100,1000
"West Bengal",Coochbehar,Dinhata,"Green Chilli","Green Chilly",FAQ,17/02/2025,3500,4000,3800
"West Bengal",Coochbehar,Dinhata,Tomato,Deshi,FAQ,17/02/2025,800,1000,900
"West Bengal",Coochbehar,Haldibari,"Green Chilli","Green Chilly",FAQ,17/02/2025,3500,3700,3600
"West Bengal",Coochbehar,Pundibari,Potato,Other,FAQ,17/02/2025,950,1100,1000
"West Bengal",Coochbehar,Toofanganj,Cauliflower,Cauliflower,FAQ,17/02/2025,675,725,700
"West Bengal","Dakshin Dinajpur",Balurghat,Brinjal,Round/Long,FAQ,17/02/2025,1300,1500,1400
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)","Bitter gourd",Other,FAQ,17/02/2025,2500,3000,2800
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Carrot,Other,FAQ,17/02/2025,900,1200,1000
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Cauliflower,Other,FAQ,17/02/2025,1000,1200,1100
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Cucumbar(Kheera),Other,FAQ,17/02/2025,2200,2400,2300
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Onion,"1st Sort",FAQ,17/02/2025,2800,3200,3000
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur)",Raddish,Other,FAQ,17/02/2025,800,1000,900
"West Bengal",Darjeeling,Darjeeling,Tomato,Other,FAQ,17/02/2025,1800,2000,1900
"West Bengal",Darjeeling,Karsiyang(Matigara),Carrot,Other,FAQ,17/02/2025,3000,3500,3200
"West Bengal",Darjeeling,Siliguri,Banana,Other,Large,17/02/2025,2200,2500,2300
"West Bengal",Darjeeling,Siliguri,Ginger(Green),"Green Ginger",FAQ,17/02/2025,4000,4500,4200
"West Bengal",Hooghly,Champadanga,Brinjal,Brinjal,FAQ,17/02/2025,1300,1400,1350
"West Bengal",Hooghly,Champadanga,Jute,Other,FAQ,17/02/2025,5400,5500,5400
"West Bengal",Hooghly,Kalipur,"Bitter gourd","Bitter Gourd",FAQ,17/02/2025,2800,3000,3000
"West Bengal",Hooghly,Kalipur,Potato,Other,FAQ,17/02/2025,800,840,820
"West Bengal",Hooghly,Sheoraphuly,"Bitter gourd",Other,FAQ,17/02/2025,3200,3400,3300
"West Bengal",Hooghly,Sheoraphuly,Brinjal,Round/Long,FAQ,17/02/2025,1600,2000,1800
"West Bengal",Hooghly,Sheoraphuly,Ginger(Dry),Other,FAQ,17/02/2025,4800,5200,5000
"West Bengal",Hooghly,Sheoraphuly,"Green Chilli",Other,FAQ,17/02/2025,3600,4000,3800
"West Bengal",Howrah,Ramkrishanpur(Howrah),Tomato,Other,FAQ,17/02/2025,400,900,800
"West Bengal",Kolkata,"Bara Bazar (Posta Bazar)",Ginger(Dry),Other,FAQ,17/02/2025,4000,4500,4250
"West Bengal",Malda,"English Bazar",Onion,Other,FAQ,17/02/2025,2500,3000,2700
"West Bengal",Medinipur(E),Egra/contai,Brinjal,Brinjal,FAQ,17/02/2025,1500,1600,1550
"West Bengal",Medinipur(E),Egra/contai,"Sweet Pumpkin","Sweet Pumpkin",FAQ,17/02/2025,1800,2000,1900
"West Bengal",Medinipur(E),"Tamluk (Medinipur E)",Cabbage,Cabbage,FAQ,17/02/2025,600,1000,800
"West Bengal",Medinipur(W),Garbeta(Medinipur),Onion,Onion,FAQ,17/02/2025,3200,3400,3300
"West Bengal",Medinipur(W),Garbeta(Medinipur),Rice,Common,FAQ,17/02/2025,3400,3800,3600
"West Bengal",Medinipur(W),Ghatal,"Bhindi(Ladies Finger)",Bhindi,FAQ,17/02/2025,8000,9000,8500
"West Bengal",Medinipur(W),Ghatal,Brinjal,Brinjal,FAQ,17/02/2025,1100,1300,1200
"West Bengal",Medinipur(W),Ghatal,Rice,Common,FAQ,17/02/2025,3500,3600,3550
"West Bengal",Murshidabad,Jangipur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2320,2375,2345
"West Bengal",Murshidabad,Jiaganj,Potato,Local,FAQ,17/02/2025,920,990,960
"West Bengal",Murshidabad,Jiaganj,Rice,Fine,FAQ,17/02/2025,3650,3750,3700
"West Bengal",Murshidabad,Kandi,Mustard,Mustard,FAQ,17/02/2025,5700,5800,5750
"West Bengal",Murshidabad,Kandi,Wheat,Other,FAQ,17/02/2025,2320,2400,2360
"West Bengal",Nadia,Bethuadahari,Jute,TD-5,FAQ,17/02/2025,5300,5525,5400
"West Bengal",Nadia,Bethuadahari,Onion,"Dry F.A.Q.",FAQ,17/02/2025,3000,3250,3100
"West Bengal",Nadia,Bethuadahari,Onion,"Dry F.A.Q.",Non-FAQ,17/02/2025,2700,2925,2800
"West Bengal",Nadia,Bethuadahari,Potato,F.A.Q.,Non-FAQ,17/02/2025,800,860,820
"West Bengal",Nadia,Kalyani,Brinjal,Brinjal,FAQ,17/02/2025,1200,1400,1300
"West Bengal",Nadia,Kalyani,Rice,Other,FAQ,17/02/2025,2950,3350,3150
"West Bengal",Nadia,Kalyani,"Sweet Pumpkin","Sweet Pumpkin",FAQ,17/02/2025,1800,2000,1900
"West Bengal",Nadia,Nadia,Potato,Jyoti,Non-FAQ,17/02/2025,800,860,840
"West Bengal",Nadia,Nadia,Rice,Common,FAQ,17/02/2025,3500,3600,3550
"West Bengal","North 24 Parganas",Habra,Tomato,Other,FAQ,17/02/2025,500,600,600
"West Bengal","Paschim Bardhaman",Durgapur,"Masur Dal","Masur Dal",FAQ,17/02/2025,9500,9750,9600
"West Bengal","Paschim Bardhaman",Durgapur,Onion,Other,FAQ,17/02/2025,2750,3000,2850
"West Bengal","Paschim Bardhaman",Durgapur,Onion,Other,Non-FAQ,17/02/2025,2400,2500,2450
"West Bengal","Paschim Bardhaman",Durgapur,Rice,Fine,FAQ,17/02/2025,3700,3850,3800
"West Bengal","Purba Bardhaman",Guskara,Paddy(Dhan)(Common),Fine,FAQ,17/02/2025,2300,2340,2320
"West Bengal","Purba Bardhaman",Guskara,Potato,Jyoti,FAQ,17/02/2025,1880,1920,1900
"West Bengal","Purba Bardhaman",Kalna,Onion,Other,FAQ,17/02/2025,3400,3600,3500
"West Bengal","Purba Bardhaman",Kalna,Rice,Other,FAQ,17/02/2025,3300,3340,3320
"West Bengal","Purba Bardhaman",Kalna,"Sweet Pumpkin",Other,FAQ,17/02/2025,1700,1800,1750
"West Bengal","Purba Bardhaman",Katwa,Mustard,"Yellow (Black)",FAQ,17/02/2025,6700,6900,6800
"West Bengal","Purba Bardhaman",Katwa,Onion,Other,FAQ,17/02/2025,2600,2800,2700
"West Bengal",Puruliya,Balarampur,"Bhindi(Ladies Finger)",Other,FAQ,17/02/2025,7500,8500,8000
"West Bengal",Puruliya,Balarampur,"Mustard Oil",Other,FAQ,17/02/2025,15800,16100,15900
"West Bengal",Puruliya,Balarampur,Ridgeguard(Tori),Other,FAQ,17/02/2025,8000,10000,8500
"West Bengal",Puruliya,Purulia,Gur(Jaggery),Other,FAQ,17/02/2025,3350,3430,3400
"West Bengal",Puruliya,Purulia,"Masur Dal","Masur Dal",FAQ,17/02/2025,9000,9100,9100
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),"Green Chilli","Green Chilly",FAQ,17/02/2025,4300,4500,4400
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Guava,Other,Medium,17/02/2025,7200,8000,7500
"West Bengal","Sounth 24 Parganas","Diamond Harbour(South 24-pgs)",Onion,Red,FAQ,17/02/2025,2900,3000,2950
"West Bengal","Sounth 24 Parganas","Diamond Harbour(South 24-pgs)",Rice,"Super Fine",FAQ,17/02/2025,4900,5100,5000
"West Bengal","Uttar Dinajpur",Kaliaganj,Jute,TD-5,FAQ,17/02/2025,6000,6200,6100
"Andhra Pradesh",Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,17/02/2025,500,1000,750
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Chakkarakeli(Red),Large,17/02/2025,2700,3800,3600
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Chakkarakeli(White),Large,17/02/2025,2400,2900,2700
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Desi(Bontha),Large,17/02/2025,1400,1800,1600
"Andhra Pradesh",Kurnool,Adoni,"Castor Seed","Castor seed",FAQ,17/02/2025,5296,5786,5776
